frame_number,track_id,x1,y1,x2,y2,x_center,y_center
23,10,221.82604623087548,117.85483592710597,245.8567523379905,137.55118630618378,233.841399284433,127.70301111664487
23,12,198.65719014963403,204.49720652203757,220.51737143001267,219.24738699131925,209.58728078982335,211.8722967566784
23,13,540.9303294934128,73.68694069176149,559.3723200384994,92.19406767203988,550.1513247659561,82.94050418190068
23,16,227.6566266328566,253.92328028337224,245.40132858268032,270.65854128189187,236.52897760776847,262.29091078263207
23,17,540.7351382199191,95.77627203933652,558.4193849758586,113.19712099673671,549.5772615978889,104.48669651803661
23,18,394.3182367572189,400.1503553545691,415.59605341454215,419.8702608779529,404.95714508588054,410.010308116261
23,19,160.99197708490854,424.1559816070188,185.58972869978464,445.89291713231984,173.2908528923466,435.02444936966936
23,20,90.12861153083722,201.0360176515448,112.74731468988328,220.11953742778732,101.43796311036024,210.57777753966604
23,22,496.6443660534587,100.84096678989968,515.7529679789411,119.17313780412144,506.1986670161999,110.00705229701056
23,23,236.74742267762076,266.9000702973726,256.5243802660041,284.62722504829856,246.63590147181242,275.7636476728356
23,25,601.3115708038433,39.96376847302716,620.9863571311369,59.886002578422776,611.1489639674901,49.92488552572497
23,27,66.86436811477489,141.0938248572094,85.94096421293173,160.86849344035963,76.40266616385331,150.9811591487845
23,28,8.075726748552222,140.7843813366724,31.972143245163743,160.30205156042493,20.02393499685798,150.54321644854866
23,29,260.6532554424268,7.546524166835944,278.9893907224792,25.176934372373573,269.821323082453,16.36172926960476
23,31,222.8764224226736,373.05814104626745,246.02916048537577,393.519615675673,234.4527914540247,383.2888783609702
23,32,411.0843156467794,45.10215278441412,433.359741203521,65.99671474384036,422.2220284251502,55.549433764127244
23,33,207.92969862374105,113.74058136133792,262.5531417836681,152.95370006953075,235.24142020370456,133.34714071543434
23,34,261.5558868760978,107.98766319322266,280.1517033694573,127.56267100097752,270.85379512277757,117.77516709710008
23,37,251.1539265470742,68.9144595330773,271.5529340928115,87.9186037409478,261.35343031994285,78.41653163701255
23,38,541.3923074107996,354.3561470888017,561.4054665142111,370.9740680338859,551.3988869625053,362.6651075613438
23,40,15.129575072576378,275.7432655274019,44.76257434596438,305.5437052903464,29.94607470927038,290.64348540887414
23,42,392.4652438475087,304.15369770396387,413.9389412128152,322.9449633978568,403.20209253016196,313.5493305509103
23,44,234.652236033639,209.0961652560522,253.73771769333533,226.26382881553135,244.19497686348717,217.67999703579176
23,45,107.19727024036922,412.9408557282175,125.62965291388072,436.048197053985,116.41346157712496,424.49452639110126
23,46,360.9200787255854,208.2529765177221,379.1341035071139,225.07710741069843,370.02709111634965,216.66504196421027
23,47,290.30894247101264,139.62811679799267,311.65720344997794,158.25523403653642,300.9830729604953,148.94167541726455
23,48,354.91427118003924,305.8241386174095,371.95264126569714,321.20697501043844,363.4334562228682,313.515556813924
23,49,365.0974124210726,324.0539332936484,380.8986868843396,337.97479631561924,372.9980496527061,331.01436480463383
23,51,398.2590761388959,69.51986452643222,417.562310524388,88.21082156990674,407.91069333164194,78.86534304816948
23,52,339.16871184676074,222.2568378713283,363.0894696599519,241.5464287688565,351.1290907533563,231.9016333200924
23,54,453.2447897703397,162.26111186981623,472.2173896141889,181.40468242091887,462.7310896922643,171.83289714536755
23,56,384.1979306793488,127.06010998120786,402.8525380027799,147.4884749058388,393.52523434106433,137.27429244352334
23,57,217.78139323386247,88.14917027203434,243.3961563205201,110.1898294057564,230.5887747771913,99.16949983889538
23,58,133.59257087555577,231.7594124938038,155.96326495644942,253.5318664081175,144.7779179160026,242.64563945096066
23,59,332.09160223867315,256.3689381382033,352.9109479660777,281.85053892717616,342.5012751023754,269.10973853268973
23,60,182.0516374222317,142.3358425212088,214.4318929285488,167.16550679148247,198.24176517539024,154.75067465634564
23,62,298.4366967797677,311.4071064403527,318.56366662991815,332.9091341221709,308.50018170484293,322.1581202812618
23,63,561.0097308373884,294.8996095313271,586.2706801406684,317.74354236202,573.6402054890284,306.32157594667353
23,64,515.2319500386797,2.199234959450424,536.306835241429,24.881113751162403,525.7693926400543,13.540174355306414
23,65,362.11347911360326,89.82340805799143,386.51532757940936,113.3057629720912,374.3144033465063,101.56458551504132
23,66,110.9979725959496,441.6848801386375,134.99238919144972,465.102849180086,122.99518089369965,453.3938646593617
23,67,248.07139519290024,157.68040293152737,265.97622147112884,174.9902248963697,257.02380833201454,166.33531391394854
23,68,307.0804701650694,295.60694430076893,385.953441306758,366.6782424394164,346.5169557359137,331.14259337009264
23,69,532.9300310155481,18.51575411038303,555.6297245485994,41.31008448867983,544.2798777820738,29.912919299531428
23,70,206.8653869270988,110.09964620074176,264.49976576283507,155.57492968868698,235.68257634496695,132.83728794471438
23,83,116.88768585446628,468.6668285668599,140.7486315739685,479.64823870047417,128.8181587142174,474.1575336336671
23,145,243.83500592384132,135.11259554241525,259.93638687714434,151.6092028860088,251.88569640049283,143.36089921421203
23,147,214.85220499865628,177.8207333553201,237.1026978588295,196.4015507457479,225.97745142874288,187.111142050534
23,206,241.56571107777924,85.99152173139372,263.8209520898386,102.9295596875332,252.6933315838089,94.46054070946346
23,222,57.2773744478889,168.9650169804869,77.63048756382965,187.315024453065,67.45393100585927,178.14002071677595
23,240,611.1049195749482,199.7550100127474,629.8870273092804,221.9367324246072,620.4959734421143,210.8458712186773
23,268,372.888453690161,394.451163646237,394.72523782054697,414.3148659876117,383.80684575535395,404.38301481692434
24,2,381.12390045765056,388.33832144208407,420.78099987490026,421.7965476664558,400.9524501662754,405.06743455426994
24,7,63.68311057587417,35.06526623089373,110.92675823013582,68.47254124121697,87.30493440300499,51.76890373605535
24,8,53.27791639255187,36.1350939380082,89.74243219794789,61.90844729177616,71.51017429524988,49.021770614892176
24,9,383.3675634959693,389.4898008480403,420.1329445413072,421.9524078791985,401.75025401863826,405.7211043636194
24,10,222.1761693878884,117.81570648411328,245.66811465439864,137.33921051305092,233.92214202114351,127.5774584985821
24,12,198.4070521737769,204.6677531082037,219.7793841668333,219.2306652722076,209.09321817030508,211.94920919020564
24,13,540.6620080982782,73.6303487779536,559.0141196572476,92.02972296795846,549.8380638777629,82.83003587295603
24,15,201.6261363747664,199.03128466306768,221.5231213335565,213.9383302345728,211.57462885416146,206.48480744882022
24,16,226.52640958357225,252.03087606186904,244.6784406661451,268.90383622826977,235.60242512485866,260.4673561450694
24,17,540.7897169974707,95.31798975609917,558.595787286458,112.92971450641204,549.6927521419643,104.1238521312556
24,18,393.89731167001366,400.55188713750846,415.1279738580497,420.09956131097687,404.5126427640317,410.32572422424266
24,19,160.26317364291623,422.6959782100201,184.44405778925363,444.5132812273769,172.35361571608493,433.6046297186985
24,20,89.75474074906367,201.49082271766,112.21521911279204,220.28247835717968,100.98497993092786,210.88665053741983
24,22,496.7926105563661,100.66528021932808,515.6062135240763,119.16999045350478,506.1994120402212,109.91763533641642
24,23,235.15835450022144,266.3418536768073,254.7542239537501,284.16598648060176,244.95628922698577,275.25392007870454
24,25,601.5440852079878,39.93333904286966,621.0908954859381,59.931568827416015,611.3174903469629,49.93245393514284
24,27,66.70834522201163,141.7299587700904,85.45816243396358,161.52453568704777,76.0832538279876,151.6272472285691
24,28,8.238161223064726,141.01318215378805,32.48119594504725,160.70251039373048,20.359678584055985,150.85784627375926
24,29,260.703048719721,7.834461064605048,278.9193977776039,25.26459797855433,269.81122324866243,16.54952952157969
24,31,223.0269354696186,372.88395056130975,246.05665452686796,393.147340720342,234.5417949982433,383.0156456408259
24,32,408.57291999545873,44.71996236145747,431.3854008235783,66.24159157798411,419.9791604095185,55.48077696972079
24,33,207.42134019914428,113.89478349745012,262.10958447709584,153.02338621030285,234.76546233812007,133.45908485387648
24,34,256.8213639270517,107.22263328919736,275.78178056663,126.61531020522204,266.30157224684086,116.9189717472097
24,37,251.78337162108176,68.54995115157931,272.40880256996263,87.87886117569147,262.0960870955222,78.21440616363539
24,38,541.1709065372319,354.27491548448177,561.1554004200992,370.973323660602,551.1631534786655,362.6241195725419
24,40,15.043055963548309,276.0327381449215,44.301903142579306,305.4120638085295,29.67247955306381,290.7224009767255
24,42,392.1342275974528,304.0888473279836,413.768019950916,322.9526651496651,402.95112377418445,313.52075623882433
24,44,230.82912167719047,206.9634599435841,249.8839446399153,224.07885659123008,240.3565331585529,215.5211582674071
24,45,107.00559731162848,412.93815466977816,125.61737050204908,436.0480904623449,116.31148390683879,424.4931225660615
24,46,360.2570665505804,207.5179906194199,378.78943896277934,224.7525435313396,369.5232527566799,216.13526707537974
24,47,289.9331748971486,139.4321972278235,311.563694339228,158.51287256106508,300.7484346181883,148.9725348944443
24,48,354.9152509312538,305.85989939608186,371.945096024256,321.1392205188711,363.4301734777549,313.4995599574765
24,49,365.0957002053926,324.06052257707364,380.90708388189086,337.96455080114873,373.0013920436417,331.0125366891112
24,51,397.2521277551626,69.94216166672747,417.677448660852,89.13110759811427,407.4647882080073,79.53663463242087
24,52,338.9953393811968,222.0131901095514,362.86983123239486,241.1691903144306,350.93258530679583,231.591190211991
24,54,453.14414903445584,162.77969693300795,471.8568837456836,181.88869429280055,462.5005163900697,172.33419561290424
24,56,384.56854061596505,127.3119263294732,403.0222711559054,147.31791660158618,393.7954058859352,137.3149214655297
24,57,216.82707322795608,88.50785137720972,242.23618397724283,110.2285768475316,229.53162860259945,99.36821411237065
24,58,133.57664692922137,231.09564110896176,155.8271771316037,252.63706116919815,144.70191203041253,241.86635113907994
24,59,332.22508186701526,256.17653549933505,353.41017350640897,281.8585088326049,342.8176276867121,269.01752216597
24,60,181.91277123115395,142.21302768366763,214.5775088840145,167.4430633531228,198.24514005758422,154.82804551839521
24,62,297.92338709129154,311.3944993265858,318.02337696230546,333.0360906377807,307.9733820267985,322.21529498218325
24,63,561.2176130656402,294.9021890097225,586.4226338722643,317.800993016318,573.8201234689523,306.35159101302025
24,64,514.0792355450704,2.5365025978230644,535.1633174662512,25.061959059381884,524.6212765056608,13.799230828602475
24,65,361.8738516842184,89.63681461807245,386.5950993311457,113.9164710018439,374.2344755076821,101.77664280995818
24,66,110.8487119896924,441.7423074709832,134.83119794473347,465.0327986303869,122.83995496721295,453.387553050685
24,67,248.03084535455025,157.3700692268614,266.0241522453839,174.9230165633249,257.0274987999671,166.14654289509315
24,68,307.0882745707424,295.4569398219988,385.8827327046677,366.6750738202677,346.48550363770505,331.0660068211332
24,69,532.6464671097397,18.6184892897911,555.1523340885599,41.19275955962175,543.8994005991498,29.905624424706424
24,70,206.07435582138555,110.06045663463632,263.76765715587084,155.85799342067256,234.9210064886282,132.95922502765444
24,83,116.50811416983892,468.3419548651917,140.3455822168308,479.6734907018674,128.42684819333485,474.0077227835296
24,145,243.8476772099984,136.09934050506573,259.9375795445802,152.18079757582726,251.89262837728933,144.1400690404465
24,147,213.68892540378545,177.0123360217346,235.2535825454598,195.37836952319924,224.47125397462264,186.19535277246692
24,206,240.71795803794024,85.32379672007029,262.7931372596055,102.19350641284788,251.75554764877285,93.7586515664591
24,222,55.98216253731676,168.27316620875865,76.52368327246774,186.8106598692681,66.25292290489224,177.54191303901337
24,240,609.338248461249,198.63582704746415,628.1953023767754,221.11252805419332,618.7667754190122,209.87417755082873
24,268,371.8327557308636,393.7400820552733,393.9234813926098,414.3924460415544,382.8781185617367,404.06626404841387
25,2,381.9720745111016,388.038416416089,421.8030873799922,421.9386375132895,401.8875809455469,404.98852696468924
25,7,63.76053369066996,35.271320914835776,111.09920001967204,69.2081314728537,87.429866855171,52.23972619384473
25,8,53.07776791536588,36.72750650014716,89.62172600831298,62.51632363127239,71.34974696183943,49.62191506570977
25,9,385.1759024795485,392.4294386938896,419.97422736494576,422.6686363392037,402.5750649222471,407.54903751654666
25,10,218.7309810628522,119.07806069326917,244.60232591730323,139.90310329150145,231.66665349007772,129.4905819923853
25,12,198.41049485900572,205.23921900693816,219.4226221009018,219.37229895833983,208.91655847995378,212.305758982639
25,13,540.587221022061,73.17332018623829,558.8913895560823,91.77688531656597,549.7393052890717,82.47510275140212
25,15,201.6835257971485,198.87595913882652,221.2932405003833,213.49973098005773,211.48838314876588,206.1878450594421
25,16,226.3423794127731,250.6594417338285,244.20854548536093,267.5889569156571,235.27546244906702,259.1241993247428
25,17,540.805509228543,95.11660854793917,558.6968154539933,112.86497243022156,549.7511623412681,103.99079048908035
25,18,394.05023529402223,400.3749129380158,414.6657135678889,419.2083670710994,404.35797443095555,409.7916400045576
25,19,158.80063644189894,422.9015734570769,182.6601180575217,443.9056968883677,170.73037724971033,433.40363517272226
25,20,88.69008859714269,201.401588577536,111.66048493229792,220.59920086696215,100.17528676472031,211.00039472224907
25,22,496.9489447604129,100.60389724700636,515.5463947436197,119.23928368273852,506.2476697520163,109.92159046487244
25,23,234.1448314934723,266.1052145956254,253.8961438494093,284.0191881234676,244.0204876714408,275.0622013595465
25,25,601.1899821907253,39.90386598445953,620.929842188029,59.97438258895666,611.0599121893772,49.93912428670809
25,27,66.71079723497381,141.31347816325498,85.22453229800492,161.12563989845572,75.96766476648936,151.21955903085535
25,28,8.238688599465632,141.07051353814975,32.72999923088484,160.88010797307444,20.484343915175238,150.9753107556121
25,29,261.2253947543092,8.629118841742049,279.0664440325177,25.901550713669145,270.14591939341346,17.265334777705597
25,31,223.0861686851833,373.0423516475237,246.05404513629955,393.4515950186203,234.57010691074143,383.246973333072
25,32,406.26777256697056,44.11620180891222,429.4049482895269,65.49261822194732,417.8363604282487,54.804410015429774
25,33,207.41578142333373,114.20096018547476,260.4462138142539,153.45338458036608,233.9309976187938,133.82717238292042
25,37,250.8245214882665,68.05267312120314,271.9691403355169,88.210456335509,261.3968309118917,78.13156472835607
25,38,541.3882475273879,354.70485126647606,560.7552485731976,371.15386695894864,551.0717480502927,362.92935911271235
25,40,15.289216012467463,276.2280884320061,44.55929695776833,305.3046502903728,29.924256485117898,290.76636936118945
25,42,391.9926538771483,304.0521063784563,413.7416570359877,322.9671293019527,402.867155456568,313.5096178402045
25,44,227.7897887655358,206.33253380227688,247.42752452897,223.74607179643223,237.6086566472529,215.03930279935457
25,45,106.91694483753112,412.93815898103344,125.65800799462453,436.047938674997,116.28747641607782,424.4930488280152
25,46,359.98266512563856,207.6533407726859,378.7121408844586,224.88784774164577,369.3474030050486,216.27059425716584
25,47,289.11724129824347,139.28205032862942,310.93981122047603,158.68768321719992,300.02852625935975,148.98486677291467
25,48,354.92150421446263,305.8918390194024,371.9449424037981,321.09625573777714,363.43322330913037,313.4940473785898
25,49,365.0921192393074,324.0644136115675,380.9128125530745,337.95789049528946,373.002465896191,331.0111520534285
25,51,396.5287622292588,69.87371676302253,417.4424975186621,89.06624201181596,406.9856298739604,79.46997938741924
25,52,338.7643492604193,221.95462441697077,362.3190770214221,241.0018374691217,350.5417131409207,231.47823094304624
25,54,452.5408017464015,163.44626703972682,471.0529575624898,182.24290519159945,461.79687965444566,172.84458611566313
25,56,384.9248096688566,127.66196288376848,403.53137758328455,147.67195574792498,394.2280936260706,137.66695931584673
25,57,216.82999720072243,87.45384523285502,242.8048807008453,110.128502782403,229.81743895078387,98.79117400762901
25,58,133.61185739607916,230.23345454361888,155.7750762065161,251.60816235131844,144.69346680129763,240.92080844746866
25,59,332.03186280410074,256.0868441284432,353.1905903632406,281.88223868436137,342.61122658367066,268.9845414064023
25,60,181.66991695985152,143.056590568516,214.1995140008331,167.98119325483137,197.9347154803423,155.51889191167368
25,62,297.7529657208771,311.3503516823779,317.8321780326396,333.0940158355064,307.79257187675836,322.22218375894215
25,63,561.1590676884149,294.91063695524326,586.0335515651922,317.83112659792243,573.5963096268035,306.37088177658285
25,64,513.0180598651157,2.695384485627894,534.1073793751284,25.106549889489678,523.562719620122,13.900967187558786
25,65,361.7719793669401,89.90270098800538,386.6734604861589,114.47796553175202,374.22271992654953,102.1903332598787
25,66,111.2859539645676,441.6173363784883,134.9593990873804,464.5131356948124,123.122676525974,453.06523603665033
25,67,248.00104025002355,157.2086022146353,266.0532156071818,174.93618631707474,257.0271279286027,166.07239426585502
25,68,307.58701487958,295.8501829970239,386.01769674817626,366.87462587022753,346.80235581387814,331.3624044336257
25,69,532.5914299062582,18.701711391507462,554.9559514454064,41.11580240279996,543.7736906758323,29.908756897153708
25,70,207.5765963489625,111.89087855931275,264.9572116857049,156.73256262782417,236.26690401733373,134.31172059356845
25,83,115.5635718046976,468.1684456546963,139.06588823282345,479.7424369068096,127.31473001876053,473.95544128075295
25,145,240.93457431623992,138.00081106729988,257.6239634781162,154.13903037522488,249.27926889717804,146.06992072126238
25,147,212.23911835180112,176.93539649948312,233.6402486116319,195.45574647497867,222.93968348171651,186.1955714872309
25,206,239.29800989188053,84.58530326401159,261.6284306950461,101.75926045166348,250.46322029346334,93.17228185783753
25,222,54.34225976471201,167.4850853897399,75.40073886938735,186.5267620047358,64.87149931704968,177.00592369723785
25,240,607.581780402058,198.3827317022509,626.8461467783732,221.4409301659569,617.2139635902156,209.9118309341039
25,268,370.3273593041596,393.9282251198314,392.76186084826713,414.75987314657885,381.54461007621336,404.3440491332051
25,299,416.1598964152309,145.9849327278461,436.7235158462984,165.3839411470996,426.44170613076466,155.68443693747284
26,7,63.97795477695355,35.06630801379736,111.6303189223763,69.11683000120948,87.80413684966493,52.09156900750342
26,8,53.00093026514333,36.29787101311643,89.60538070544314,62.0997141588042,71.30315548529323,49.19879258596031
26,9,384.0561536151998,391.9389286098936,419.1017672863081,422.578370255136,401.5789604507539,407.2586494325148
26,12,199.14387161120604,205.53074783569173,219.88404140141355,219.35100131562865,209.5139565063098,212.4408745756602
26,13,540.5957573354751,73.44707487658562,558.8455946100707,91.91381781062046,549.7206759727729,82.68044634360304
26,15,201.27270036495244,199.0364342952948,220.99208265637583,213.76489615911032,211.13239151066415,206.40066522720258
26,16,226.34717974393723,250.13584211127016,244.00406732665516,267.107422311422,235.1756235352962,258.6216322113461
26,17,540.6280911533333,95.03249680817868,558.2908373159373,112.85800124833116,549.4594642346353,103.94524902825492
26,18,393.6512898158692,400.1200843392121,414.97448245626913,419.05832859405336,404.31288613606915,409.58920646663273
26,19,159.65616755821097,423.3086265410132,183.2669086980574,444.02452039300834,171.46153812813418,433.6665734670108
26,20,88.04879352759625,201.77840557031536,111.0662761582914,220.9547427022556,99.55753484294382,211.36657413628546
26,22,496.9171398959495,100.8786338069125,515.0479512580242,119.03642325844288,505.98254557698687,109.95752853267769
26,23,233.58139272249872,264.70493161786504,253.15521500980915,282.6647946760141,243.36830386615395,273.68486314693956
26,25,601.0286184078312,39.88562892772234,620.9055973387261,60.00451714033001,610.9671078732787,49.94507303402617
26,27,66.92897016030037,141.32401816171387,85.58375066681714,161.46001957884937,76.25636041355875,151.39201887028162
26,28,8.179004662726408,140.60080527000008,32.87792134461098,160.78054023350364,20.528463003668694,150.69067275175186
26,29,260.8446357233876,8.948652022956635,278.4141862079536,26.10596761969343,269.6294109656706,17.527309821325034
26,31,222.46005540723493,373.0828398570883,245.38418242911132,393.601611956816,233.9221189181731,383.34222590695214
26,32,404.039885122533,43.44123871725674,427.43393701282,65.00901064807366,415.7369110676765,54.2251246826652
26,33,209.34532840700425,113.13888972859225,258.54064739032,150.8694885924201,233.94298789866212,132.00418916050617
26,37,250.09481544542228,67.68645267478313,272.1669766463959,88.50355944871349,261.1308960459091,78.09500606174831
26,38,541.2768903163189,354.4221984517477,560.7947051667036,371.0028248660741,551.0357977415113,362.7125116589109
26,40,14.931647614940212,276.54159223908493,44.50650595648429,305.7031379208148,29.71907678571225,291.1223650799499
26,42,392.4009164816849,304.0377822727559,413.9447059109178,322.9725872414835,403.1728111963013,313.5051847571197
26,44,225.55444368393165,205.89536821011524,245.0122332046089,223.1911099505013,235.28333844427027,214.54323908030827
26,45,106.87482262122512,412.9394312915256,125.70890056512351,436.0474461383893,116.29186159317432,424.49343871495745
26,46,359.6777824120261,207.0684000354786,378.2598310970229,224.28675166547063,368.9688067545245,215.67757585047462
26,47,288.9831138827725,139.16071638552896,311.2253891921713,158.8193693993227,300.1042515374719,148.99004289242583
26,48,354.87660952852013,304.5277567605534,371.9999316571548,320.4964147658319,363.43827059283745,312.51208576319266
26,49,365.0880629727011,324.06633375739034,380.9173180301656,337.9536781070637,373.00269050143334,331.01000593222705
26,51,396.0044761579492,69.20615885458648,416.9829401089697,88.38399971131778,406.49370813345945,78.79507928295213
26,52,338.74898883029806,222.4266040190168,362.05865941722,241.1078081013538,350.403824123759,231.7672060601853
26,54,451.0774120318212,164.22108389868208,469.4387327408197,182.49386305605495,460.25807238632046,173.3574734773685
26,56,385.0354706963246,127.80269504691246,403.75297849144687,147.8149193740282,394.3942245938857,137.80880721047032
26,57,215.9640090323997,86.06485288458748,241.98964468650135,109.1221086882906,228.9768268594505,97.59348078643905
26,58,133.63498925909553,229.6598221185237,155.78273283960706,251.4764343419685,144.7088610493513,240.5681282302461
26,59,331.96404285485147,256.6890118800224,353.1021231081539,282.5662803921204,342.5330829815027,269.6276461360714
26,60,181.60824901100597,142.96502489892188,214.0539263671715,167.95527068755254,197.83108768908875,155.4601477932372
26,62,297.88194437557115,311.4727471391663,318.256334665075,333.6034409241608,308.06913952032306,322.53809403166355
26,63,561.2258099843062,294.9164818909553,585.860005632159,317.8540793287482,573.5429078082326,306.38528060985175
26,64,512.4552370257103,2.320884675031783,533.275743099195,24.909763542094268,522.8654900624526,13.615324108563026
26,65,362.201501964961,89.78341860283258,386.9225416689878,114.26725691888446,374.5620218169744,102.02533776085852
26,66,111.52224251651018,442.1192164200514,134.96407775026233,464.4337654957762,123.24316013338625,453.2764909579138
26,67,247.98722057072692,157.5879233785286,266.0635358069516,175.15044785090384,257.0253781888393,166.36918561471623
26,68,307.83764279733964,296.0286461780732,386.01020469637047,366.9179503631504,346.92392374685505,331.4732982706118
26,69,532.6037576607483,18.29773503910717,554.8835834430939,40.87924976778768,543.7436705519211,29.588492403447425
26,70,207.0720819858184,111.79499628311672,264.52043445042415,156.5400953286831,235.79625821812127,134.16754580589992
26,83,115.47094650167472,468.05607276820047,139.00478446704807,479.8239867364984,127.2378654843614,473.94002975234946
26,145,239.73939456210672,138.70801088564554,256.8584243766456,154.8779304130378,248.29890946937616,146.79297064934167
26,147,210.13774497713788,176.2152564844118,232.01037801160848,194.90342733463947,221.07406149437318,185.55934190952564
26,206,238.5647617093433,83.80979248314458,260.8264494490764,101.45277236447288,249.69560557920983,92.63128242380873
26,222,52.17140788171053,166.7278289028604,74.66998566321925,186.92143022864192,63.42069677246489,176.82462956575117
26,240,606.5021658873759,197.40181874690768,626.283777669119,220.52729963671567,616.3929717782474,208.96455919181167
26,268,369.15008913874686,392.816281980561,392.4513677041302,414.6413462369461,380.8007284214385,403.72881410875357
26,299,415.548058882818,142.1664125770202,435.7517482494538,161.55401053004272,425.6499035661359,151.86021155353146
27,7,64.30955014528362,34.43600590605685,111.58145015894146,67.67307045337762,87.94550015211254,51.054538179717234
27,8,52.502828810480594,36.12712917864882,89.44117037931119,61.95352438303494,70.97199959489589,49.04032678084188
27,9,385.6528548067143,389.7517718799033,420.01317331417744,420.61250861579066,402.83301406044586,405.182140247847
27,12,199.47248855704305,205.8794636656544,220.02737721974944,219.75646176127415,209.74993288839624,212.81796271346428
27,13,540.8011621335777,73.7609017787189,559.3140687054322,92.43388359064906,550.0576154195049,83.09739268468398
27,15,201.2946310601297,199.5508643037126,221.36116034188663,214.063286368761,211.32789570100817,206.80707533623678
27,16,225.28479688037348,249.9309089945251,243.07546104793624,266.94956573828074,234.18012896415485,258.4402373664029
27,17,540.7960928094715,94.3281364463221,558.5790051355107,112.23034806001512,549.6875489724911,103.2792422531686
27,18,393.67818926961775,400.6789151111025,414.9386426800136,419.6555520073775,404.30841597481566,410.16723355924
27,19,157.2571676809621,421.1042949611302,180.41501045646564,441.8763947172693,168.83608906871387,431.4903448391998
27,20,87.5278555042978,201.9097396042748,111.15224043223084,221.09308487091124,99.34004796826432,211.501412237593
27,22,496.5532699102967,99.9707604607394,514.6362833553353,118.07340389763364,505.594776632816,109.02208217918653
27,23,233.251211069174,263.3355059841987,252.39563033159916,281.0375814441319,242.82342070038658,272.1865437141653
27,25,600.9499797915602,39.87505977826538,620.9238419003992,60.025757014581714,610.9369108459797,49.95040839642355
27,27,66.82063916183598,141.09821538581616,85.26770940296,161.16472376786555,76.04417428239799,151.13146957684086
27,28,7.467940899433966,139.70364697450205,32.30918779577431,160.15072797712205,19.888564347604138,149.92718747581205
27,29,260.75592436791686,9.07936528212085,278.1295198554208,26.1535518614726,269.44272211166884,17.616458571796727
27,31,222.4084620219949,373.0740072751158,245.5898737020325,393.6952655694601,233.99916786201368,383.38463642228794
27,32,401.8692876119571,43.15892443919351,425.44776318907503,64.86303007909778,413.65852540051606,54.01097725914565
27,33,208.67985050885733,113.617817129945,259.2212314985383,152.274930843239,233.95054100369782,132.946373986592
27,37,249.4848364671976,67.4551124962432,271.92356277598486,88.69823757017579,260.7041996215912,78.0766750332095
27,38,541.0246045935295,354.2963161185863,560.3643191971622,370.9530928854013,550.6944618953459,362.6247045019938
27,40,15.533793502358618,276.958577010012,44.44914637464548,305.5778852385178,29.99146993850205,291.2682311242649
27,42,392.1177069273356,303.5508624565275,413.82525721869376,322.80232697661995,402.97148207301467,313.17659471657373
27,44,222.99455116270616,205.5825394392904,242.5997980543569,222.50151189541396,232.79717460853152,214.04202566735216
27,45,106.67677420253727,412.7658806847005,125.28131146965808,435.5685593861272,115.97904283609768,424.16722003541383
27,46,358.66254828128,207.50022528840708,377.7094294535818,224.72976232591063,368.18598886743086,216.11499380715884
27,47,288.8836998969551,139.07518358015673,311.4244615197095,158.90967639859278,300.1540807083323,148.99242998937476
27,48,354.4195724901977,304.7901565031763,371.8143358782538,320.79942671281725,363.11695418422573,312.7947916079968
27,49,365.0840441594154,324.0668624957743,380.92117175121473,337.9511622254901,373.00260795531506,331.0090123606322
27,51,395.163320312143,68.7814750521584,416.1769546765468,87.65229626826563,405.6701374943449,78.21688566021201
27,52,338.6033337377445,222.2108992107345,361.46673044707495,240.8980413614684,350.0350320924097,231.55447028610143
27,54,451.0572606412048,164.59637085781503,469.0151828377388,182.4910088465965,460.0362217394718,173.54368985220577
27,56,385.05907785669166,127.86267188243534,403.8571135137945,147.87603909211538,394.45809568524305,137.86935548727536
27,57,214.7178378257388,85.45234015160179,241.3490375644407,108.8338436537882,228.03343769508973,97.14309190269499
27,58,131.9011313528647,228.52048776165108,154.29451860677864,250.40276288880344,143.09782497982167,239.46162532522726
27,59,331.9430950152604,256.2511629531973,353.0649718421171,282.187224723904,342.50403342868873,269.21919383855067
27,60,181.61430614636265,142.92385690059905,213.99618994065804,167.96047879193316,197.80524804351035,155.4421678462661
27,62,297.89920862235005,311.4417313939679,318.4821025124093,333.84884757455217,308.1906555673797,322.64528948426005
27,63,561.7990770890348,296.04869885372074,585.9577120058428,318.7059866182869,573.8783945474388,307.3773427360038
27,64,511.6741564536472,1.9617591442381297,532.2826853961208,24.403694438435007,521.978420924884,13.182726791336568
27,65,361.9335945964463,89.28192983508283,386.8243160238698,113.9978900224459,374.37895531015806,101.63990992876437
27,66,111.48309072634235,442.4170295348948,134.46385656262518,464.30900200882,122.97347364448376,453.3630157718574
27,67,247.9773462444925,157.7587125778028,266.0691720656025,175.20093617684276,257.0232591550475,166.47982437732279
27,68,307.6772226030307,296.28053699816223,386.2639433917717,367.3995842533248,346.9705829974012,331.8400606257435
27,69,532.1779813956686,17.930041841935832,554.6656237134733,40.36095372436974,543.421802554571,29.145497783152788
27,70,206.67728304331388,111.96308042943416,263.9001585604745,156.90570722783377,235.2887208018942,134.43439382863397
27,83,115.2723788266347,467.9901539274673,138.5278089894282,479.8864241031399,126.90009390803144,473.9382890153036
27,145,239.0555534578959,138.79440278478498,256.1739217434038,154.66149508662878,247.61473760064985,146.72794893570688
